,EmployeeID,ManagerID,FirstName,MiddleName,LastName,JobTitle,NationalIDNumber,BirthDate,MaritalStatus,Gender,HireDate,PhoneNumber,EmailAddress
272,241,249,David,J,Liu,Accounts Manager,b'gAAAAABjUV1ZC9LbCC7Njfr1IBKhr6idDPzrI59Zbz_9fl7TR_DRi3O0ReHWYrgWYTBFHsbNy4a0X9QtovIDwgy_y7NH8Vyv_g==',8/8/1977 0:00,M,M,3/3/2003 0:00,e310a78b355a9d8c564b16e331fa60ebf4cf12cf1454b9606d6b0c9faf6d4c61,chelsea56@example.com
273,25,1,James,R,Hamilton,Vice President of Production,b'gAAAAABjUV1Zv2FMz7j4CfdHos_tB0pvsHdayiDxXW8rX7GpzxZMfEatmBEYhs3uvrl8PkAHq0KcATEIZLRCFRYfRBQgJmwEiQ==',2/7/1977 0:00,S,M,3/7/2003 0:00,38619fc53902e3282034f226db3618caf4cd17d8fa7d5b6b40f8390bc55b3747,andrew06@example.org
274,108,26,Jinghao,K,Liu,Production Supervisor - WC50,b'gAAAAABjUV1ZyILttqgiY6WZ2n_BptTrZCtjSJa2mIC5zhuIZVSOYFMkmwVIKDeNoy6if9Nf6fEqcKE35A3OIDDSH-qVMzt0pQ==',3/9/1983 0:00,S,M,1/9/2003 0:00,7255f0eb2942de1bdd5ccc35b83916e7068d5e7945092eaf6ea109af3cac6d8c,eallen@example.net
275,239,235,Mindy,C,Martin,Benefits Specialist,b'gAAAAABjUV1ZJZga89LiHADH3cXSMCuLraa0vcjmGd8FyNzNgzbEWbxsrOiAsC8_DR2muNGxN62romEv8vUS1x9gcvz_z1rtzQ==',12/22/1978 0:00,M,F,1/26/2003 0:00,42b12b8448122c9e36a868fdc11e3312710d8e98cce1d972971564a20c5b9ecc,larryrodriguez@example.com
276,27,26,Jo,A,Brown,Production Supervisor - WC60,b'gAAAAABjUV1ZCvDgkTAAr5mX_Yu5b-1HWpT9gtfzZFrn28pmZ6SYRzrNxu1POxZu2qo4HwLURid9Hinbp7n7nYFFYey6XeMc8w==',11/9/1950 0:00,S,F,3/30/2002 0:00,385d6c737e289777e6d03ca4f50db9e9f23978c7af2dd8c73e3b5b073615452c,smithzachary@example.com
277,186,26,Shane,S,Kim,Production Supervisor - WC45,b'gAAAAABjUV1ZTjUt_e3cNW7fU7LV5SB-kRuevh-EbUpo8PTs3gobjXcw1EoCMOMnMgXlYfeX9wHGhE-iKEu_gFQJSj6ipKDfLg==',6/24/1984 0:00,S,M,3/12/2003 0:00,713c8b447e2dc00ba3d17cac428c608179eb7a1823d096b65bf2bed4bac0d7e4,michael94@example.net
278,38,26,Kim,B,Abercrombie,Production Technician - WC60,b'gAAAAABjUV1Z-zk0_Cgw70tx_4uJzvcSEhVZ47J3yCxqCjcyxEP2_jpM1D2AWwHhtmiq_SR973Nk4R-stIlcjEn7FIzgSr4rgQ==',1/14/1961 0:00,M,F,2/17/2004 0:00,a211d904d85b062ede4f4c73cacf5054a743beb2375345d265e448f45fe5e297,katherineclements@example.net
279,154,26,Raymond,K,Sam,Production Technician - WC20,b'gAAAAABjUV1Z8P8XmYHugv8qUKulw_GsHgGR-sNFEZv_mS1Bu18TTFVole82aIIwDGulIMtv054OKTsoAAygD5rdExVVm5nrhg==',4/2/1961 0:00,M,M,1/24/2003 0:00,a44bde5ad589db07da99daf3c9bcb2b4871b68a0cd8b71ccf5a1dcf842cd98db,qkoch@example.com
280,114,26,Mindaugas,J,Krapauskas,Production Technician - WC50,b'gAAAAABjUV1ZO_rLSdxjpXrNyuW-Z6fP6ncuDdc_MmG7lSzauvjd64QO0H8lcWfqUYdYUWkGqJ5-88UKpBUjyZkmsgTkAZexPQ==',6/7/1972 0:00,M,M,2/14/2003 0:00,4f78d4ea5e576ebc9bf85d75bbcc8de8e96a289cc81ba25c8fe0b28e42ac3880,nfoster@example.org
281,123,250,Vamsi,N,Kuppa,Shipping and Receiving Clerk,b'gAAAAABjUV1ZIX2lhHfepwWvfEaL12BRrJ5xiR6aljiVwCgQ1cPXhK6FZas0gqa7aHBUzy84XYF4SCEzwFT7QfzH6YzoMd8_Fg==',4/19/1971 0:00,M,M,1/8/2003 0:00,c7fe7af31573872d21061317701b34e873236dab8fdbc6d124630e24e4bd0db9,qbrowning@example.org
282,29,26,Mark,K,McArthur,Production Technician - WC60,b'gAAAAABjUV1Z7Mp0Eu89ONVSF4Py3r6XxIXtWplSUA2UD_RF1QU1pJKM4nvjrph_cBu9-QA6RWDii8pwOfoOKfcXQclMQqbLAg==',10/26/1973 0:00,S,M,2/24/2003 0:00,3245609a8c182b8486d62750de273d7777eaaf03cc8a8d21d116052203a56514,tkelly@example.net
283,101,26,Houman,N,Pournasseh,Production Technician - WC50,b'gAAAAABjUV1ZivuhypsAd_XHlq1BL7bDHjtlHz-sZW67sFSIV_yJudlzyuRArfKyisIp9YnddBFeDWuTwBFUCizGodeIQWktdg==',9/30/1965 0:00,M,M,2/26/2003 0:00,c0db79b4fe91f6ada5964b66f5d8d30a0711c07af24520a5501cdfc76339a5e4,afrank@example.org
284,221,25,Chris,K,Norred,Control Specialist,b'gAAAAABjUV1ZQ0mdx5S6yGs38zrmQqSkKbnAw_FFJMvESXpltcTaF6wFvBrEgP15J0vDvmcjxP79F3IGy9Yx-f8MGEKvfSdR5A==',6/26/1981 0:00,M,M,4/7/2003 0:00,5d4738cf84e6751a01cb535d5a041b59f9051367195405ec3747dce23858be41,cobbamy@example.org
285,18,16,John,L,Wood,Marketing Specialist,b'gAAAAABjUV1ZH-q7SaOOSRK_xyFu45rGUmCZmbYtmU1Odb9H1V31GRS7QfM7H3juyrFl8T9ReudreSqGr-eE20_UoNSj3o2nTA==',4/6/1972 0:00,S,M,3/10/2005 0:00,55ec33fca3fdb9b281bc87ab13e0282aef05444f597d9e1e7c9c8e9d3a64b941,james12@example.com
286,46,26,Eugene,O,Kogan,Production Technician - WC60,b'gAAAAABjUV1ZhmA-DcU5V2DBo_zO-QDFVQi7U09NojfI0-QF5dRIDEAZUz53KWurVk6F5jOi8eEC46hYcaGkj3FG0Exqzj-DOQ==',3/13/1970 0:00,S,M,3/12/2003 0:00,5bc571a26dfa9c2b6087d8336637fd87daa4aef55e0110c3fdff8c82478ac016,shelleyskinner@example.org
287,202,26,Tawana,G,Nusbaum,Production Technician - WC40,b'gAAAAABjUV1Zede2bclOjAKZUR-e6NUh_rCRRKBtOs9xtoFPsDtqovoVx0CIs_yU4J00wutuRSpgDhbWm1Mo9TvyJT7QI9IJAQ==',12/12/1983 0:00,S,M,3/9/2003 0:00,1e9abd536e516df76d0e8d53a1ad64cfaeabc814fbb9b189d4fce1729059b96a,annette98@example.org
288,289,287,Jae,B,Pak,Sales Representative,b'gAAAAABjUV1Zvt7fYxqu63ECMSpqhhGsT1JTVC0qyPaloQm8AeeviR_JPjPupaMlQFN7cgYC4_z_XP3nl3B_WVq1hYOr2VPQEA==',4/18/1962 0:00,M,F,7/1/2006 0:00,a5c93c1fb50228e2241f40028f407d0fc6ddf61cbac462d491e8d31fbb6da4d2,jacksonbrittany@example.org
289,288,287,Rachel,B,Valdez,Sales Representative,b'gAAAAABjUV1Zsgs5vi9uEP_EoDdJ6sjshBUYhsCUP_Y_-MFiFsR3Poc-7NhM1FZWX6yeyl5NOzen2B3c-KIdRxEelGFmIHXKQw==',8/9/1969 0:00,S,F,7/1/2007 0:00,bd341319f0550b0140b7e74d9e568687705de6897134939450581b1ab59b367a,kimberly61@example.org
290,999,1,Chadwick,,Smith,BI Professor,b'gAAAAABjUV1ZL4r6Vqi5x9NTigyRSeXD1mNmUmiHhJeZ5pHBa4rLvbY9BF79nmKuj7ZAQ7Hn7XloskEUoPUMZ_BlbZ4hKngDxg==',7/5/1967 0:00,M,M,1/1/2004 0:00,11e6bcc63f637735882d016763bbbb9313b4ffd7a42b0684449b122b782d3f9e,evansandrea@example.com
